FIPS_Code,State,Area_Name,Attribute,Value
1109,AL,"Pike County, AL",Unemployment_rate_2018,4.5
1109,AL,"Pike County, AL",Civilian_labor_force_2019,15570
1109,AL,"Pike County, AL",Employed_2019,15030
1109,AL,"Pike County, AL",Unemployed_2019,540
1109,AL,"Pike County, AL",Unemployment_rate_2019,3.5
1109,AL,"Pike County, AL",Civilian_labor_force_2020,15806
1109,AL,"Pike County, AL",Employed_2020,14958
1109,AL,"Pike County, AL",Unemployed_2020,848
1109,AL,"Pike County, AL",Unemployment_rate_2020,5.4
1109,AL,"Pike County, AL",Civilian_labor_force_2021,16014
1109,AL,"Pike County, AL",Employed_2021,15508
1109,AL,"Pike County, AL",Unemployed_2021,506
1109,AL,"Pike County, AL",Unemployment_rate_2021,3.2
1109,AL,"Pike County, AL",Civilian_labor_force_2022,15988
1109,AL,"Pike County, AL",Employed_2022,15559
1109,AL,"Pike County, AL",Unemployed_2022,429
1109,AL,"Pike County, AL",Unemployment_rate_2022,2.7
1109,AL,"Pike County, AL",Civilian_labor_force_2023,16124
1109,AL,"Pike County, AL",Employed_2023,15684
1109,AL,"Pike County, AL",Unemployed_2023,440
1109,AL,"Pike County, AL",Unemployment_rate_2023,2.7
1109,AL,"Pike County, AL",Median_Household_Income_2022,45144
1109,AL,"Pike County, AL",Med_HH_Income_Percent_of_State_Total_2022,75.6
1113,AL,"Russell County, AL",Rural_Urban_Continuum_Code_2023,2
1113,AL,"Russell County, AL",Urban_Influence_Code_2013,2
1113,AL,"Russell County, AL",Metro_2023,1
1113,AL,"Russell County, AL",Civilian_labor_force_2000,22142
1113,AL,"Russell County, AL",Employed_2000,21109
1113,AL,"Russell County, AL",Unemployed_2000,1033
1113,AL,"Russell County, AL",Unemployment_rate_2000,4.7
1113,AL,"Russell County, AL",Civilian_labor_force_2001,21589
1113,AL,"Russell County, AL",Employed_2001,20384
1113,AL,"Russell County, AL",Unemployed_2001,1205
1113,AL,"Russell County, AL",Unemployment_rate_2001,5.6
1113,AL,"Russell County, AL",Civilian_labor_force_2002,21521
1113,AL,"Russell County, AL",Employed_2002,20008
1113,AL,"Russell County, AL",Unemployed_2002,1513
1113,AL,"Russell County, AL",Unemployment_rate_2002,7
1113,AL,"Russell County, AL",Civilian_labor_force_2003,21957
1113,AL,"Russell County, AL",Employed_2003,20313
1113,AL,"Russell County, AL",Unemployed_2003,1644
1113,AL,"Russell County, AL",Unemployment_rate_2003,7.5
1113,AL,"Russell County, AL",Civilian_labor_force_2004,21371
1113,AL,"Russell County, AL",Employed_2004,19989
1113,AL,"Russell County, AL",Unemployed_2004,1382
1113,AL,"Russell County, AL",Unemployment_rate_2004,6.5
1113,AL,"Russell County, AL",Civilian_labor_force_2005,21440
1113,AL,"Russell County, AL",Employed_2005,20158
1113,AL,"Russell County, AL",Unemployed_2005,1282
1113,AL,"Russell County, AL",Unemployment_rate_2005,6
1113,AL,"Russell County, AL",Civilian_labor_force_2006,21484
1113,AL,"Russell County, AL",Employed_2006,20233
1113,AL,"Russell County, AL",Unemployed_2006,1251
1113,AL,"Russell County, AL",Unemployment_rate_2006,5.8
1113,AL,"Russell County, AL",Civilian_labor_force_2007,21792
1113,AL,"Russell County, AL",Employed_2007,20442
1113,AL,"Russell County, AL",Unemployed_2007,1350
1113,AL,"Russell County, AL",Unemployment_rate_2007,6.2
1113,AL,"Russell County, AL",Civilian_labor_force_2008,21717
1113,AL,"Russell County, AL",Employed_2008,19921
1113,AL,"Russell County, AL",Unemployed_2008,1796
1113,AL,"Russell County, AL",Unemployment_rate_2008,8.3
1113,AL,"Russell County, AL",Civilian_labor_force_2009,21477
1113,AL,"Russell County, AL",Employed_2009,19041
1113,AL,"Russell County, AL",Unemployed_2009,2436
1113,AL,"Russell County, AL",Unemployment_rate_2009,11.3
1113,AL,"Russell County, AL",Civilian_labor_force_2010,23828
1113,AL,"Russell County, AL",Employed_2010,21271
1113,AL,"Russell County, AL",Unemployed_2010,2557
1113,AL,"Russell County, AL",Unemployment_rate_2010,10.7
1113,AL,"Russell County, AL",Civilian_labor_force_2011,24601
1113,AL,"Russell County, AL",Employed_2011,22088
1113,AL,"Russell County, AL",Unemployed_2011,2513
1113,AL,"Russell County, AL",Unemployment_rate_2011,10.2
1113,AL,"Russell County, AL",Civilian_labor_force_2012,24945
1113,AL,"Russell County, AL",Employed_2012,22697
1113,AL,"Russell County, AL",Unemployed_2012,2248
1113,AL,"Russell County, AL",Unemployment_rate_2012,9
1113,AL,"Russell County, AL",Civilian_labor_force_2013,24999
1113,AL,"Russell County, AL",Employed_2013,23160
1113,AL,"Russell County, AL",Unemployed_2013,1839
1113,AL,"Russell County, AL",Unemployment_rate_2013,7.4
1113,AL,"Russell County, AL",Civilian_labor_force_2014,24812
1113,AL,"Russell County, AL",Employed_2014,23197
1113,AL,"Russell County, AL",Unemployed_2014,1615
1113,AL,"Russell County, AL",Unemployment_rate_2014,6.5
1113,AL,"Russell County, AL",Civilian_labor_force_2015,24051
1113,AL,"Russell County, AL",Employed_2015,22614
1113,AL,"Russell County, AL",Unemployed_2015,1437
1113,AL,"Russell County, AL",Unemployment_rate_2015,6
1113,AL,"Russell County, AL",Civilian_labor_force_2016,23338
1113,AL,"Russell County, AL",Employed_2016,22038
1113,AL,"Russell County, AL",Unemployed_2016,1300
1113,AL,"Russell County, AL",Unemployment_rate_2016,5.6
1113,AL,"Russell County, AL",Civilian_labor_force_2017,23660
1113,AL,"Russell County, AL",Employed_2017,22613
1113,AL,"Russell County, AL",Unemployed_2017,1047
1113,AL,"Russell County, AL",Unemployment_rate_2017,4.4
1113,AL,"Russell County, AL",Civilian_labor_force_2018,24275
1113,AL,"Russell County, AL",Employed_2018,23299
1113,AL,"Russell County, AL",Unemployed_2018,976
1113,AL,"Russell County, AL",Unemployment_rate_2018,4
1113,AL,"Russell County, AL",Civilian_labor_force_2019,24074
1113,AL,"Russell County, AL",Employed_2019,23319
1113,AL,"Russell County, AL",Unemployed_2019,755
1113,AL,"Russell County, AL",Unemployment_rate_2019,3.1
1113,AL,"Russell County, AL",Civilian_labor_force_2020,23767
1113,AL,"Russell County, AL",Employed_2020,22420
1113,AL,"Russell County, AL",Unemployed_2020,1347
1113,AL,"Russell County, AL",Unemployment_rate_2020,5.7
1113,AL,"Russell County, AL",Civilian_labor_force_2021,23339
1113,AL,"Russell County, AL",Employed_2021,22629
1113,AL,"Russell County, AL",Unemployed_2021,710
1113,AL,"Russell County, AL",Unemployment_rate_2021,3
1113,AL,"Russell County, AL",Civilian_labor_force_2022,23359
1113,AL,"Russell County, AL",Employed_2022,22759
1113,AL,"Russell County, AL",Unemployed_2022,600
1113,AL,"Russell County, AL",Unemployment_rate_2022,2.6
1113,AL,"Russell County, AL",Civilian_labor_force_2023,23550
1113,AL,"Russell County, AL",Employed_2023,22901
1113,AL,"Russell County, AL",Unemployed_2023,649
1113,AL,"Russell County, AL",Unemployment_rate_2023,2.8
1113,AL,"Russell County, AL",Median_Household_Income_2022,45074
1113,AL,"Russell County, AL",Med_HH_Income_Percent_of_State_Total_2022,75.5
1119,AL,"Sumter County, AL",Rural_Urban_Continuum_Code_2023,8
1119,AL,"Sumter County, AL",Urban_Influence_Code_2013,6
1119,AL,"Sumter County, AL",Metro_2023,0
1119,AL,"Sumter County, AL",Civilian_labor_force_2000,5420
1119,AL,"Sumter County, AL",Employed_2000,4922
1119,AL,"Sumter County, AL",Unemployed_2000,498
1119,AL,"Sumter County, AL",Unemployment_rate_2000,9.2
1119,AL,"Sumter County, AL",Civilian_labor_force_2001,5155
1119,AL,"Sumter County, AL",Employed_2001,4715
1119,AL,"Sumter County, AL",Unemployed_2001,440
1119,AL,"Sumter County, AL",Unemployment_rate_2001,8.5
1119,AL,"Sumter County, AL",Civilian_labor_force_2002,5116
1119,AL,"Sumter County, AL",Employed_2002,4655
1119,AL,"Sumter County, AL",Unemployed_2002,461
1119,AL,"Sumter County, AL",Unemployment_rate_2002,9
1119,AL,"Sumter County, AL",Civilian_labor_force_2003,5129
1119,AL,"Sumter County, AL",Employed_2003,4615
1119,AL,"Sumter County, AL",Unemployed_2003,514
1119,AL,"Sumter County, AL",Unemployment_rate_2003,10
1119,AL,"Sumter County, AL",Civilian_labor_force_2004,4974
1119,AL,"Sumter County, AL",Employed_2004,4506
1119,AL,"Sumter County, AL",Unemployed_2004,468
1119,AL,"Sumter County, AL",Unemployment_rate_2004,9.4
1119,AL,"Sumter County, AL",Civilian_labor_force_2005,4850
1119,AL,"Sumter County, AL",Employed_2005,4501
1119,AL,"Sumter County, AL",Unemployed_2005,349
1119,AL,"Sumter County, AL",Unemployment_rate_2005,7.2
1119,AL,"Sumter County, AL",Civilian_labor_force_2006,4795
1119,AL,"Sumter County, AL",Employed_2006,4472
1119,AL,"Sumter County, AL",Unemployed_2006,323
1119,AL,"Sumter County, AL",Unemployment_rate_2006,6.7
1119,AL,"Sumter County, AL",Civilian_labor_force_2007,4791
1119,AL,"Sumter County, AL",Employed_2007,4472
1119,AL,"Sumter County, AL",Unemployed_2007,319
1119,AL,"Sumter County, AL",Unemployment_rate_2007,6.7
1119,AL,"Sumter County, AL",Civilian_labor_force_2008,4728
1119,AL,"Sumter County, AL",Employed_2008,4300
1119,AL,"Sumter County, AL",Unemployed_2008,428
1119,AL,"Sumter County, AL",Unemployment_rate_2008,9.1
1119,AL,"Sumter County, AL",Civilian_labor_force_2009,4730
1119,AL,"Sumter County, AL",Employed_2009,4081
1119,AL,"Sumter County, AL",Unemployed_2009,649
1119,AL,"Sumter County, AL",Unemployment_rate_2009,13.7
1119,AL,"Sumter County, AL",Civilian_labor_force_2010,5774
1119,AL,"Sumter County, AL",Employed_2010,5018
1119,AL,"Sumter County, AL",Unemployed_2010,756
1119,AL,"Sumter County, AL",Unemployment_rate_2010,13.1
1119,AL,"Sumter County, AL",Civilian_labor_force_2011,5555
1119,AL,"Sumter County, AL",Employed_2011,4832
1119,AL,"Sumter County, AL",Unemployed_2011,723
1119,AL,"Sumter County, AL",Unemployment_rate_2011,13
1119,AL,"Sumter County, AL",Civilian_labor_force_2012,5425
1119,AL,"Sumter County, AL",Employed_2012,4842
1119,AL,"Sumter County, AL",Unemployed_2012,583
1119,AL,"Sumter County, AL",Unemployment_rate_2012,10.7
1119,AL,"Sumter County, AL",Civilian_labor_force_2013,5459
1119,AL,"Sumter County, AL",Employed_2013,4959
1119,AL,"Sumter County, AL",Unemployed_2013,500
1119,AL,"Sumter County, AL",Unemployment_rate_2013,9.2
1119,AL,"Sumter County, AL",Civilian_labor_force_2014,5381
1119,AL,"Sumter County, AL",Employed_2014,4927
1119,AL,"Sumter County, AL",Unemployed_2014,454
1119,AL,"Sumter County, AL",Unemployment_rate_2014,8.4
1119,AL,"Sumter County, AL",Civilian_labor_force_2015,5096
1119,AL,"Sumter County, AL",Employed_2015,4687
1119,AL,"Sumter County, AL",Unemployed_2015,409
1119,AL,"Sumter County, AL",Unemployment_rate_2015,8
1119,AL,"Sumter County, AL",Civilian_labor_force_2016,5069
1119,AL,"Sumter County, AL",Employed_2016,4678
1119,AL,"Sumter County, AL",Unemployed_2016,391
1119,AL,"Sumter County, AL",Unemployment_rate_2016,7.7
1119,AL,"Sumter County, AL",Civilian_labor_force_2017,5026
1119,AL,"Sumter County, AL",Employed_2017,4689
1119,AL,"Sumter County, AL",Unemployed_2017,337
1119,AL,"Sumter County, AL",Unemployment_rate_2017,6.7
1119,AL,"Sumter County, AL",Civilian_labor_force_2018,4872
1119,AL,"Sumter County, AL",Employed_2018,4589
1119,AL,"Sumter County, AL",Unemployed_2018,283
1119,AL,"Sumter County, AL",Unemployment_rate_2018,5.8
1119,AL,"Sumter County, AL",Civilian_labor_force_2019,4833
1119,AL,"Sumter County, AL",Employed_2019,4600
1119,AL,"Sumter County, AL",Unemployed_2019,233
1119,AL,"Sumter County, AL",Unemployment_rate_2019,4.8
1119,AL,"Sumter County, AL",Civilian_labor_force_2020,4768
1119,AL,"Sumter County, AL",Employed_2020,4405
1119,AL,"Sumter County, AL",Unemployed_2020,363
1119,AL,"Sumter County, AL",Unemployment_rate_2020,7.6
1119,AL,"Sumter County, AL",Civilian_labor_force_2021,4530
1119,AL,"Sumter County, AL",Employed_2021,4331
1119,AL,"Sumter County, AL",Unemployed_2021,199
1119,AL,"Sumter County, AL",Unemployment_rate_2021,4.4
1119,AL,"Sumter County, AL",Civilian_labor_force_2022,4568
1119,AL,"Sumter County, AL",Employed_2022,4411
1119,AL,"Sumter County, AL",Unemployed_2022,157
1119,AL,"Sumter County, AL",Unemployment_rate_2022,3.4
1119,AL,"Sumter County, AL",Civilian_labor_force_2023,4584
1119,AL,"Sumter County, AL",Employed_2023,4415
1119,AL,"Sumter County, AL",Unemployed_2023,169
1119,AL,"Sumter County, AL",Unemployment_rate_2023,3.7
1119,AL,"Sumter County, AL",Median_Household_Income_2022,35152
1119,AL,"Sumter County, AL",Med_HH_Income_Percent_of_State_Total_2022,58.9
1129,AL,"Washington County, AL",Rural_Urban_Continuum_Code_2023,8
1129,AL,"Washington County, AL",Urban_Influence_Code_2013,7
1129,AL,"Washington County, AL",Metro_2023,0
1129,AL,"Washington County, AL",Civilian_labor_force_2000,7781
1129,AL,"Washington County, AL",Employed_2000,7243
1129,AL,"Washington County, AL",Unemployed_2000,538
1129,AL,"Washington County, AL",Unemployment_rate_2000,6.9
1129,AL,"Washington County, AL",Civilian_labor_force_2001,7489
1129,AL,"Washington County, AL",Employed_2001,6812
1129,AL,"Washington County, AL",Unemployed_2001,677
1129,AL,"Washington County, AL",Unemployment_rate_2001,9
1129,AL,"Washington County, AL",Civilian_labor_force_2002,7191
1129,AL,"Washington County, AL",Employed_2002,6442
1129,AL,"Washington County, AL",Unemployed_2002,749
1129,AL,"Washington County, AL",Unemployment_rate_2002,10.4
1129,AL,"Washington County, AL",Civilian_labor_force_2003,7130
1129,AL,"Washington County, AL",Employed_2003,6391
1129,AL,"Washington County, AL",Unemployed_2003,739
1129,AL,"Washington County, AL",Unemployment_rate_2003,10.4
1129,AL,"Washington County, AL",Civilian_labor_force_2004,6939
1129,AL,"Washington County, AL",Employed_2004,6285
1129,AL,"Washington County, AL",Unemployed_2004,654
1129,AL,"Washington County, AL",Unemployment_rate_2004,9.4
1129,AL,"Washington County, AL",Civilian_labor_force_2005,6868
1129,AL,"Washington County, AL",Employed_2005,6444
1129,AL,"Washington County, AL",Unemployed_2005,424
1129,AL,"Washington County, AL",Unemployment_rate_2005,6.2
1129,AL,"Washington County, AL",Civilian_labor_force_2006,6906
1129,AL,"Washington County, AL",Employed_2006,6510
1129,AL,"Washington County, AL",Unemployed_2006,396
1129,AL,"Washington County, AL",Unemployment_rate_2006,5.7
1129,AL,"Washington County, AL",Civilian_labor_force_2007,7020
1129,AL,"Washington County, AL",Employed_2007,6595
1129,AL,"Washington County, AL",Unemployed_2007,425
1129,AL,"Washington County, AL",Unemployment_rate_2007,6.1
1129,AL,"Washington County, AL",Civilian_labor_force_2008,6891
1129,AL,"Washington County, AL",Employed_2008,6290
1129,AL,"Washington County, AL",Unemployed_2008,601
1129,AL,"Washington County, AL",Unemployment_rate_2008,8.7
1129,AL,"Washington County, AL",Civilian_labor_force_2009,6889
1129,AL,"Washington County, AL",Employed_2009,5933
1129,AL,"Washington County, AL",Unemployed_2009,956
1129,AL,"Washington County, AL",Unemployment_rate_2009,13.9
1129,AL,"Washington County, AL",Civilian_labor_force_2010,7377
1129,AL,"Washington County, AL",Employed_2010,6348
1129,AL,"Washington County, AL",Unemployed_2010,1029
1129,AL,"Washington County, AL",Unemployment_rate_2010,13.9
1129,AL,"Washington County, AL",Civilian_labor_force_2011,7097
1129,AL,"Washington County, AL",Employed_2011,6073
1129,AL,"Washington County, AL",Unemployed_2011,1024
1129,AL,"Washington County, AL",Unemployment_rate_2011,14.4
1129,AL,"Washington County, AL",Civilian_labor_force_2012,6887
1129,AL,"Washington County, AL",Employed_2012,6046
1129,AL,"Washington County, AL",Unemployed_2012,841
1129,AL,"Washington County, AL",Unemployment_rate_2012,12.2
1129,AL,"Washington County, AL",Civilian_labor_force_2013,6711
1129,AL,"Washington County, AL",Employed_2013,5972
1129,AL,"Washington County, AL",Unemployed_2013,739
1129,AL,"Washington County, AL",Unemployment_rate_2013,11
1129,AL,"Washington County, AL",Civilian_labor_force_2014,6664
1129,AL,"Washington County, AL",Employed_2014,6028
1129,AL,"Washington County, AL",Unemployed_2014,636
1129,AL,"Washington County, AL",Unemployment_rate_2014,9.5
1129,AL,"Washington County, AL",Civilian_labor_force_2015,6685
1129,AL,"Washington County, AL",Employed_2015,6086
1129,AL,"Washington County, AL",Unemployed_2015,599
1129,AL,"Washington County, AL",Unemployment_rate_2015,9
1129,AL,"Washington County, AL",Civilian_labor_force_2016,6686
1129,AL,"Washington County, AL",Employed_2016,6109
1129,AL,"Washington County, AL",Unemployed_2016,577
1129,AL,"Washington County, AL",Unemployment_rate_2016,8.6
1129,AL,"Washington County, AL",Civilian_labor_force_2017,6772
1129,AL,"Washington County, AL",Employed_2017,6304
1129,AL,"Washington County, AL",Unemployed_2017,468
1129,AL,"Washington County, AL",Unemployment_rate_2017,6.9
1129,AL,"Washington County, AL",Civilian_labor_force_2018,6783
1129,AL,"Washington County, AL",Employed_2018,6390
1129,AL,"Washington County, AL",Unemployed_2018,393
1129,AL,"Washington County, AL",Unemployment_rate_2018,5.8
1129,AL,"Washington County, AL",Civilian_labor_force_2019,6808
1129,AL,"Washington County, AL",Employed_2019,6472
1129,AL,"Washington County, AL",Unemployed_2019,336
1129,AL,"Washington County, AL",Unemployment_rate_2019,4.9
1129,AL,"Washington County, AL",Civilian_labor_force_2020,6803
1129,AL,"Washington County, AL",Employed_2020,6212
1129,AL,"Washington County, AL",Unemployed_2020,591
1129,AL,"Washington County, AL",Unemployment_rate_2020,8.7
1129,AL,"Washington County, AL",Civilian_labor_force_2021,6518
1129,AL,"Washington County, AL",Employed_2021,6221
1129,AL,"Washington County, AL",Unemployed_2021,297
1129,AL,"Washington County, AL",Unemployment_rate_2021,4.6
1129,AL,"Washington County, AL",Civilian_labor_force_2022,6514
1129,AL,"Washington County, AL",Employed_2022,6282
1129,AL,"Washington County, AL",Unemployed_2022,232
1129,AL,"Washington County, AL",Unemployment_rate_2022,3.6
1129,AL,"Washington County, AL",Civilian_labor_force_2023,9150
1129,AL,"Washington County, AL",Employed_2023,8915
1129,AL,"Washington County, AL",Unemployed_2023,235
1129,AL,"Washington County, AL",Unemployment_rate_2023,2.6
1129,AL,"Washington County, AL",Median_Household_Income_2022,53785
1129,AL,"Washington County, AL",Med_HH_Income_Percent_of_State_Total_2022,90.1
